,0
187,0.5238095238095238
188,0.5714285714285714
189,0.3333333333333333
190,0.6190476190476191
191,0.47619047619047616
192,0.47619047619047616
193,0.42857142857142855
194,0.42857142857142855
195,0.47619047619047616
196,0.47619047619047616
197,0.47619047619047616
198,0.42857142857142855
199,0.47619047619047616
200,0.42857142857142855
201,0.6190476190476191
202,0.47619047619047616
203,0.5714285714285714
204,0.38095238095238093
205,0.42857142857142855
206,0.47619047619047616
207,0.2857142857142857
208,0.5238095238095238
209,0.47619047619047616
210,0.47619047619047616
211,0.42857142857142855
212,0.38095238095238093
213,0.5238095238095238
214,0.47619047619047616
215,0.5714285714285714
216,0.42857142857142855
217,0.3333333333333333
218,0.47619047619047616
219,0.42857142857142855
220,0.5238095238095238
221,0.38095238095238093
222,0.47619047619047616
223,0.42857142857142855
224,0.6666666666666666
225,0.42857142857142855
226,0.47619047619047616
227,0.47619047619047616
228,0.42857142857142855
229,0.47619047619047616
230,0.5238095238095238
231,0.47619047619047616
232,0.38095238095238093
233,0.38095238095238093
234,0.47619047619047616
235,0.5714285714285714
236,0.42857142857142855
237,0.2857142857142857
238,0.38095238095238093
239,0.38095238095238093
240,0.47619047619047616
241,0.42857142857142855
242,0.47619047619047616
243,0.3333333333333333
244,0.3333333333333333
245,0.38095238095238093
246,0.42857142857142855
247,0.42857142857142855
248,0.5238095238095238
249,0.38095238095238093
250,0.38095238095238093
251,0.5238095238095238
252,0.47619047619047616
253,0.5714285714285714
254,0.38095238095238093
255,0.47619047619047616
256,0.5714285714285714
257,0.5238095238095238
258,0.5238095238095238
259,0.2857142857142857
260,0.5714285714285714
261,0.38095238095238093
262,0.42857142857142855
263,0.42857142857142855
264,0.38095238095238093
265,0.42857142857142855
266,0.47619047619047616
267,0.42857142857142855
268,0.38095238095238093
269,0.42857142857142855
270,0.47619047619047616
271,0.3333333333333333
272,0.3333333333333333
273,0.42857142857142855
274,0.47619047619047616
275,0.47619047619047616
276,0.38095238095238093
277,0.3333333333333333
278,0.5238095238095238
279,0.42857142857142855
280,0.5714285714285714
281,0.42857142857142855
282,0.38095238095238093
283,0.5238095238095238
284,0.5238095238095238
285,0.42857142857142855
286,0.42857142857142855
287,0.3333333333333333
288,0.23809523809523808
289,0.47619047619047616
290,0.47619047619047616
291,0.47619047619047616
292,0.42857142857142855
293,0.38095238095238093
294,0.42857142857142855
295,0.38095238095238093
296,0.5714285714285714
297,0.5714285714285714
298,0.5238095238095238
299,0.38095238095238093
300,0.38095238095238093
301,0.6190476190476191
302,0.38095238095238093
303,0.5238095238095238
304,0.42857142857142855
305,0.6190476190476191
306,0.5714285714285714
307,0.5714285714285714
308,0.5238095238095238
309,0.47619047619047616
310,0.5714285714285714
311,0.42857142857142855
312,0.5238095238095238
313,0.38095238095238093
314,0.5714285714285714
315,0.7142857142857143
316,0.7142857142857143
317,0.47619047619047616
318,0.5238095238095238
319,0.6190476190476191
320,0.47619047619047616
321,0.5238095238095238
322,0.42857142857142855
323,0.47619047619047616
324,0.47619047619047616
325,0.5714285714285714
326,0.7142857142857143
327,0.7619047619047619
328,0.7142857142857143
329,0.7619047619047619
330,0.7142857142857143
331,0.6666666666666666
332,0.6666666666666666
333,0.6190476190476191
334,0.6666666666666666
335,0.6190476190476191
336,0.6190476190476191
337,0.7142857142857143
338,0.6666666666666666
339,0.5714285714285714
340,0.7142857142857143
341,0.6190476190476191
342,0.5238095238095238
343,0.6666666666666666
344,0.7142857142857143
345,0.6190476190476191
346,0.5714285714285714
347,0.6666666666666666
348,0.7619047619047619
349,0.6666666666666666
350,0.7142857142857143
351,0.7619047619047619
352,0.6190476190476191
353,0.7142857142857143
354,0.7619047619047619
355,0.7142857142857143
356,0.5714285714285714
357,0.6190476190476191
358,0.5714285714285714
359,0.5238095238095238
360,0.6190476190476191
361,0.6190476190476191
362,0.47619047619047616
363,0.6666666666666666
364,0.6190476190476191
365,0.5238095238095238
366,0.47619047619047616
367,0.47619047619047616
368,0.6190476190476191
369,0.7142857142857143
370,0.6666666666666666
371,0.5238095238095238
372,0.7142857142857143
373,0.7619047619047619
374,0.7142857142857143
375,0.8095238095238095
376,0.6666666666666666
377,0.6666666666666666
378,0.7619047619047619
379,0.6190476190476191
380,0.7142857142857143
381,0.5714285714285714
382,0.5714285714285714
383,0.7142857142857143
384,0.5714285714285714
385,0.38095238095238093
386,0.42857142857142855
387,0.47619047619047616
388,0.47619047619047616
389,0.6666666666666666
390,0.5714285714285714
391,0.5238095238095238
392,0.6190476190476191
393,0.5714285714285714
394,0.5714285714285714
395,0.5714285714285714
396,0.5238095238095238
397,0.6190476190476191
398,0.6190476190476191
399,0.6190476190476191
400,0.6190476190476191
401,0.47619047619047616
402,0.6190476190476191
403,0.5714285714285714
404,0.47619047619047616
405,0.5714285714285714
406,0.47619047619047616
407,0.5238095238095238
408,0.6190476190476191
409,0.5714285714285714
410,0.5238095238095238
411,0.5714285714285714
412,0.5714285714285714
413,0.5238095238095238
414,0.2857142857142857
415,0.3333333333333333
416,0.3333333333333333
417,0.47619047619047616
418,0.6190476190476191
419,0.42857142857142855
420,0.23809523809523808
421,0.3333333333333333
422,0.5714285714285714
423,0.5238095238095238
424,0.38095238095238093
425,0.47619047619047616
426,0.2857142857142857
427,0.5238095238095238
428,0.42857142857142855
429,0.42857142857142855
430,0.23809523809523808
431,0.3333333333333333
432,0.5238095238095238
433,0.5714285714285714
434,0.47619047619047616
435,0.5238095238095238
436,0.42857142857142855
437,0.3333333333333333
438,0.5238095238095238
439,0.38095238095238093
440,0.42857142857142855
441,0.2857142857142857
442,0.38095238095238093
443,0.42857142857142855
444,0.3333333333333333
445,0.38095238095238093
446,0.5238095238095238
447,0.5238095238095238
448,0.5238095238095238
449,0.38095238095238093
450,0.5238095238095238
451,0.38095238095238093
452,0.5238095238095238
453,0.47619047619047616
454,0.6190476190476191
455,0.6190476190476191
456,0.42857142857142855
457,0.47619047619047616
458,0.3333333333333333
459,0.47619047619047616
460,0.47619047619047616
461,0.38095238095238093
462,0.38095238095238093
463,0.5714285714285714
464,0.42857142857142855
465,0.2857142857142857
466,0.47619047619047616
467,0.42857142857142855
468,0.5238095238095238
469,0.6190476190476191
470,0.5714285714285714
471,0.6666666666666666
472,0.6666666666666666
473,0.42857142857142855
474,0.47619047619047616
475,0.5238095238095238
476,0.5238095238095238
477,0.38095238095238093
478,0.5238095238095238
479,0.6666666666666666
480,0.47619047619047616
481,0.6190476190476191
482,0.47619047619047616
483,0.5238095238095238
484,0.6190476190476191
485,0.5238095238095238
486,0.42857142857142855
487,0.38095238095238093
488,0.5238095238095238
489,0.5714285714285714
490,0.6190476190476191
491,0.6190476190476191
492,0.5714285714285714
493,0.5714285714285714
494,0.5238095238095238
495,0.47619047619047616
496,0.47619047619047616
497,0.5238095238095238
498,0.6190476190476191
499,0.3333333333333333
500,0.47619047619047616
501,0.38095238095238093
502,0.47619047619047616
503,0.5714285714285714
504,0.47619047619047616
505,0.5714285714285714
506,0.5238095238095238
507,0.6190476190476191
508,0.38095238095238093
509,0.42857142857142855
510,0.6190476190476191
511,0.6666666666666666
512,0.6190476190476191
513,0.5714285714285714
514,0.5714285714285714
515,0.6190476190476191
516,0.6190476190476191
517,0.5238095238095238
518,0.5238095238095238
519,0.7142857142857143
520,0.6190476190476191
521,0.8095238095238095
522,0.7142857142857143
523,0.5238095238095238
524,0.5714285714285714
525,0.5714285714285714
526,0.7142857142857143
527,0.5238095238095238
528,0.6190476190476191
529,0.5714285714285714
530,0.5238095238095238
531,0.5238095238095238
532,0.6190476190476191
533,0.7142857142857143
534,0.5714285714285714
535,0.6666666666666666
536,0.5238095238095238
537,0.47619047619047616
538,0.6666666666666666
539,0.6190476190476191
540,0.6666666666666666
541,0.5714285714285714
542,0.8095238095238095
543,0.5238095238095238
544,0.7142857142857143
545,0.7619047619047619
546,0.6666666666666666
547,0.7619047619047619
548,0.47619047619047616
549,0.6190476190476191
550,0.6190476190476191
551,0.6190476190476191
552,0.5238095238095238
553,0.42857142857142855
554,0.3333333333333333
555,0.42857142857142855
556,0.23809523809523808
557,0.38095238095238093
558,0.3333333333333333
559,0.47619047619047616
560,0.5238095238095238
561,0.5714285714285714
562,0.47619047619047616
563,0.6666666666666666
564,0.5238095238095238
565,0.38095238095238093
566,0.38095238095238093
567,0.47619047619047616
568,0.5714285714285714
569,0.38095238095238093
570,0.47619047619047616
571,0.3333333333333333
572,0.3333333333333333
573,0.42857142857142855
574,0.6190476190476191
575,0.38095238095238093
576,0.5714285714285714
577,0.2857142857142857
578,0.42857142857142855
579,0.42857142857142855
580,0.42857142857142855
581,0.3333333333333333
582,0.3333333333333333
583,0.23809523809523808
584,0.47619047619047616
585,0.5238095238095238
586,0.47619047619047616
587,0.47619047619047616
588,0.5238095238095238
589,0.5714285714285714
590,0.5714285714285714
591,0.42857142857142855
592,0.38095238095238093
593,0.42857142857142855
594,0.5238095238095238
595,0.23809523809523808
596,0.42857142857142855
597,0.5714285714285714
598,0.5714285714285714
599,0.47619047619047616
600,0.3333333333333333
601,0.47619047619047616
602,0.5238095238095238
603,0.5238095238095238
604,0.47619047619047616
605,0.42857142857142855
606,0.5238095238095238
607,0.5714285714285714
608,0.5714285714285714
609,0.42857142857142855
610,0.5714285714285714
611,0.6666666666666666
612,0.5714285714285714
613,0.42857142857142855
614,0.5238095238095238
615,0.5238095238095238
616,0.5714285714285714
617,0.42857142857142855
618,0.47619047619047616
619,0.38095238095238093
620,0.47619047619047616
621,0.6666666666666666
622,0.6666666666666666
623,0.3333333333333333
624,0.5238095238095238
625,0.47619047619047616
626,0.42857142857142855
627,0.42857142857142855
628,0.5238095238095238
629,0.38095238095238093
630,0.3333333333333333
631,0.42857142857142855
632,0.47619047619047616
633,0.3333333333333333
634,0.5714285714285714
635,0.42857142857142855
636,0.47619047619047616
637,0.5238095238095238
638,0.5714285714285714
639,0.5238095238095238
640,0.3333333333333333
641,0.47619047619047616
642,0.47619047619047616
643,0.5714285714285714
644,0.42857142857142855
645,0.5714285714285714
646,0.6666666666666666
647,0.42857142857142855
648,0.38095238095238093
649,0.5238095238095238
650,0.42857142857142855
651,0.5238095238095238
652,0.3333333333333333
653,0.5238095238095238
654,0.6666666666666666
655,0.42857142857142855
656,0.5714285714285714
657,0.47619047619047616
658,0.6190476190476191
659,0.47619047619047616
660,0.5714285714285714
661,0.42857142857142855
662,0.42857142857142855
663,0.5238095238095238
664,0.42857142857142855
665,0.5238095238095238
666,0.42857142857142855
667,0.42857142857142855
668,0.2857142857142857
669,0.42857142857142855
670,0.47619047619047616
671,0.5238095238095238
672,0.5238095238095238
673,0.5238095238095238
674,0.3333333333333333
675,0.42857142857142855
676,0.42857142857142855
677,0.47619047619047616
678,0.8095238095238095
679,0.38095238095238093
680,0.38095238095238093
681,0.47619047619047616
682,0.5714285714285714
683,0.6666666666666666
684,0.5714285714285714
685,0.6666666666666666
686,0.6666666666666666
687,0.5714285714285714
688,0.5238095238095238
689,0.5714285714285714
690,0.7142857142857143
691,0.6190476190476191
692,0.38095238095238093
693,0.5238095238095238
694,0.5714285714285714
695,0.6666666666666666
696,0.5714285714285714
697,0.47619047619047616
698,0.6666666666666666
699,0.7619047619047619
700,0.5714285714285714
701,0.6190476190476191
702,0.8095238095238095
703,0.5238095238095238
704,0.8095238095238095
705,0.7619047619047619
706,0.5714285714285714
707,0.6190476190476191
708,0.6190476190476191
709,0.5714285714285714
710,0.5238095238095238
711,0.6190476190476191
712,0.5714285714285714
713,0.6190476190476191
714,0.6190476190476191
715,0.6190476190476191
716,0.6190476190476191
717,0.7619047619047619
718,0.6190476190476191
719,0.6666666666666666
720,0.7142857142857143
721,0.6190476190476191
722,0.6190476190476191
723,0.6666666666666666
724,0.6666666666666666
725,0.7619047619047619
726,0.6666666666666666
727,0.7142857142857143
728,0.6190476190476191
729,0.7619047619047619
730,0.6666666666666666
731,0.7142857142857143
732,0.7619047619047619
733,0.6666666666666666
734,0.7142857142857143
735,0.6666666666666666
736,0.6190476190476191
737,0.6190476190476191
738,0.7142857142857143
739,0.6666666666666666
740,0.8571428571428571
741,0.6190476190476191
742,0.6666666666666666
743,0.5714285714285714
744,0.5714285714285714
745,0.5238095238095238
746,0.5714285714285714
747,0.5714285714285714
748,0.6190476190476191
749,0.5714285714285714
750,0.6190476190476191
751,0.6190476190476191
752,0.5238095238095238
753,0.6666666666666666
754,0.5238095238095238
755,0.47619047619047616
756,0.47619047619047616
757,0.6190476190476191
758,0.5714285714285714
759,0.47619047619047616
760,0.7142857142857143
761,0.5238095238095238
762,0.47619047619047616
763,0.47619047619047616
764,0.5238095238095238
765,0.47619047619047616
766,0.5238095238095238
767,0.6190476190476191
768,0.23809523809523808
769,0.6190476190476191
770,0.7142857142857143
771,0.47619047619047616
772,0.6666666666666666
773,0.7142857142857143
774,0.42857142857142855
775,0.47619047619047616
776,0.6190476190476191
777,0.42857142857142855
778,0.47619047619047616
779,0.3333333333333333
780,0.47619047619047616
781,0.5714285714285714
782,0.47619047619047616
783,0.42857142857142855
784,0.6190476190476191
785,0.5238095238095238
786,0.42857142857142855
787,0.5238095238095238
788,0.2857142857142857
789,0.42857142857142855
790,0.42857142857142855
791,0.38095238095238093
792,0.6190476190476191
793,0.2857142857142857
794,0.47619047619047616
795,0.47619047619047616
796,0.42857142857142855
797,0.2857142857142857
798,0.3333333333333333
799,0.2857142857142857
800,0.38095238095238093
801,0.19047619047619047
802,0.38095238095238093
803,0.3333333333333333
804,0.38095238095238093
805,0.23809523809523808
806,0.3333333333333333
807,0.5714285714285714
808,0.3333333333333333
809,0.5238095238095238
810,0.47619047619047616
811,0.47619047619047616
812,0.47619047619047616
813,0.3333333333333333
814,0.42857142857142855
815,0.2857142857142857
816,0.2857142857142857
817,0.23809523809523808
818,0.2857142857142857
819,0.38095238095238093
820,0.3333333333333333
821,0.38095238095238093
822,0.2857142857142857
823,0.2857142857142857
824,0.5238095238095238
825,0.5238095238095238
826,0.23809523809523808
827,0.3333333333333333
828,0.47619047619047616
829,0.47619047619047616
830,0.38095238095238093
831,0.42857142857142855
832,0.38095238095238093
833,0.5238095238095238
834,0.3333333333333333
835,0.47619047619047616
836,0.47619047619047616
837,0.47619047619047616
838,0.3333333333333333
839,0.5238095238095238
840,0.47619047619047616
841,0.38095238095238093
842,0.6190476190476191
843,0.5238095238095238
844,0.5238095238095238
845,0.47619047619047616
846,0.6666666666666666
847,0.6190476190476191
848,0.6666666666666666
849,0.6190476190476191
850,0.6190476190476191
851,0.7142857142857143
852,0.47619047619047616
853,0.7142857142857143
854,0.5714285714285714
855,0.42857142857142855
856,0.42857142857142855
857,0.7142857142857143
858,0.7142857142857143
859,0.7142857142857143
860,0.8095238095238095
861,0.5238095238095238
862,0.5714285714285714
863,0.5714285714285714
864,0.6666666666666666
865,0.6666666666666666
866,0.8095238095238095
867,0.7619047619047619
868,0.7142857142857143
869,0.7142857142857143
870,0.7619047619047619
871,0.7619047619047619
872,0.7142857142857143
873,0.7619047619047619
874,0.7619047619047619
875,0.5238095238095238
876,0.8095238095238095
877,0.7619047619047619
878,0.9047619047619048
879,0.7619047619047619
880,0.5238095238095238
881,0.8571428571428571
882,0.6666666666666666
883,0.6666666666666666
884,0.8095238095238095
885,0.6666666666666666
886,0.6190476190476191
887,0.7619047619047619
888,0.7142857142857143
889,0.7619047619047619
890,0.7142857142857143
891,0.5714285714285714
892,0.5714285714285714
893,0.42857142857142855
894,0.6666666666666666
895,0.6666666666666666
896,0.5238095238095238
897,0.7142857142857143
898,0.5238095238095238
899,0.5714285714285714
900,0.5714285714285714
901,0.42857142857142855
902,0.47619047619047616
903,0.5238095238095238
904,0.6190476190476191
905,0.47619047619047616
906,0.3333333333333333
907,0.5238095238095238
908,0.47619047619047616
909,0.5238095238095238
910,0.5714285714285714
911,0.5714285714285714
912,0.7142857142857143
913,0.7142857142857143
914,0.5238095238095238
915,0.47619047619047616
916,0.6666666666666666
917,0.42857142857142855
918,0.6190476190476191
919,0.7142857142857143
920,0.6190476190476191
921,0.6190476190476191
922,0.38095238095238093
923,0.38095238095238093
924,0.5714285714285714
925,0.5238095238095238
926,0.5714285714285714
927,0.5714285714285714
928,0.6666666666666666
929,0.5238095238095238
930,0.47619047619047616
931,0.42857142857142855
932,0.6190476190476191
933,0.5714285714285714
934,0.3333333333333333
935,0.42857142857142855
936,0.5238095238095238
937,0.38095238095238093
938,0.5238095238095238
939,0.6666666666666666
940,0.5714285714285714
941,0.6190476190476191
942,0.6666666666666666
943,0.5714285714285714
944,0.42857142857142855
945,0.5238095238095238
946,0.6190476190476191
947,0.6190476190476191
948,0.7142857142857143
949,0.7142857142857143
950,0.7142857142857143
951,0.47619047619047616
952,0.5238095238095238
953,0.8095238095238095
954,0.5238095238095238
955,0.47619047619047616
956,0.38095238095238093
957,0.6190476190476191
958,0.5238095238095238
959,0.5714285714285714
960,0.5238095238095238
961,0.5714285714285714
962,0.6190476190476191
963,0.5238095238095238
964,0.42857142857142855
965,0.5238095238095238
966,0.47619047619047616
967,0.5238095238095238
968,0.47619047619047616
969,0.5238095238095238
970,0.3333333333333333
971,0.5238095238095238
972,0.5714285714285714
973,0.5238095238095238
974,0.47619047619047616
975,0.5238095238095238
976,0.42857142857142855
977,0.47619047619047616
978,0.47619047619047616
979,0.2857142857142857
980,0.38095238095238093
981,0.42857142857142855
982,0.38095238095238093
983,0.3333333333333333
984,0.6666666666666666
985,0.38095238095238093
986,0.38095238095238093
987,0.5238095238095238
988,0.42857142857142855
989,0.2857142857142857
990,0.42857142857142855
991,0.42857142857142855
992,0.42857142857142855
993,0.19047619047619047
994,0.42857142857142855
995,0.38095238095238093
996,0.3333333333333333
997,0.47619047619047616
998,0.38095238095238093
999,0.2857142857142857
1000,0.3333333333333333
1001,0.23809523809523808
1002,0.23809523809523808
1003,0.38095238095238093
1004,0.38095238095238093
1005,0.42857142857142855
1006,0.3333333333333333
1007,0.5238095238095238
1008,0.47619047619047616
1009,0.38095238095238093
1010,0.42857142857142855
1011,0.42857142857142855
1012,0.38095238095238093
1013,0.42857142857142855
1014,0.38095238095238093
1015,0.38095238095238093
1016,0.5714285714285714
1017,0.2857142857142857
1018,0.3333333333333333
1019,0.47619047619047616
1020,0.5714285714285714
1021,0.42857142857142855
1022,0.6190476190476191
1023,0.47619047619047616
1024,0.6666666666666666
1025,0.5714285714285714
1026,0.6666666666666666
1027,0.6190476190476191
1028,0.5238095238095238
1029,0.42857142857142855
1030,0.5238095238095238
1031,0.6190476190476191
1032,0.6666666666666666
1033,0.6666666666666666
1034,0.5714285714285714
1035,0.6666666666666666
1036,0.5714285714285714
1037,0.6190476190476191
1038,0.42857142857142855
1039,0.6190476190476191
1040,0.7619047619047619
1041,0.42857142857142855
1042,0.6190476190476191
1043,0.6666666666666666
1044,0.42857142857142855
1045,0.5714285714285714
1046,0.5714285714285714
1047,0.6666666666666666
1048,0.6666666666666666
1049,0.6666666666666666
1050,0.7142857142857143
1051,0.6190476190476191
1052,0.6190476190476191
1053,0.7619047619047619
1054,0.6666666666666666
1055,0.6190476190476191
1056,0.8095238095238095
1057,0.7142857142857143
1058,0.42857142857142855
1059,0.6666666666666666
1060,0.6666666666666666
1061,0.7619047619047619
1062,0.8571428571428571
1063,0.8095238095238095
1064,0.7619047619047619
1065,0.7619047619047619
1066,0.7142857142857143
1067,0.6666666666666666
1068,0.7619047619047619
1069,0.7142857142857143
1070,0.8571428571428571
1071,0.6666666666666666
1072,0.8095238095238095
1073,0.8095238095238095
1074,0.8095238095238095
1075,0.7619047619047619
1076,0.8571428571428571
1077,0.8095238095238095
1078,0.6666666666666666
1079,0.8095238095238095
1080,0.6190476190476191
1081,0.7142857142857143
1082,0.7142857142857143
1083,0.8095238095238095
1084,0.7619047619047619
1085,0.6190476190476191
1086,0.47619047619047616
1087,0.7142857142857143
1088,0.5714285714285714
1089,0.7142857142857143
1090,0.6666666666666666
1091,0.6190476190476191
1092,0.6666666666666666
1093,0.7619047619047619
1094,0.7619047619047619
1095,0.7142857142857143
1096,0.5714285714285714
1097,0.5714285714285714
1098,0.5714285714285714
1099,0.5714285714285714
1100,0.6190476190476191
1101,0.8095238095238095
1102,0.5714285714285714
1103,0.3333333333333333
1104,0.47619047619047616
1105,0.42857142857142855
1106,0.6190476190476191
1107,0.23809523809523808
1108,0.47619047619047616
1109,0.19047619047619047
1110,0.3333333333333333
1111,0.42857142857142855
1112,0.3333333333333333
1113,0.42857142857142855
1114,0.42857142857142855
1115,0.38095238095238093
1116,0.42857142857142855
1117,0.38095238095238093
1118,0.5238095238095238
1119,0.2857142857142857
1120,0.38095238095238093
1121,0.3333333333333333
1122,0.38095238095238093
1123,0.3333333333333333
1124,0.23809523809523808
1125,0.5238095238095238
1126,0.38095238095238093
1127,0.2857142857142857
1128,0.38095238095238093
1129,0.5714285714285714
1130,0.5238095238095238
1131,0.47619047619047616
1132,0.47619047619047616
1133,0.6666666666666666
1134,0.5714285714285714
1135,0.42857142857142855
1136,0.3333333333333333
1137,0.47619047619047616
1138,0.5238095238095238
1139,0.6190476190476191
1140,0.3333333333333333
1141,0.42857142857142855
1142,0.42857142857142855
1143,0.42857142857142855
1144,0.3333333333333333
1145,0.47619047619047616
1146,0.42857142857142855
1147,0.38095238095238093
1148,0.42857142857142855
1149,0.47619047619047616
1150,0.2857142857142857
1151,0.47619047619047616
1152,0.42857142857142855
1153,0.6190476190476191
1154,0.6666666666666666
1155,0.38095238095238093
1156,0.5714285714285714
1157,0.47619047619047616
1158,0.5714285714285714
1159,0.47619047619047616
1160,0.42857142857142855
1161,0.6666666666666666
1162,0.6666666666666666
1163,0.5238095238095238
1164,0.7142857142857143
1165,0.5238095238095238
1166,0.5238095238095238
1167,0.42857142857142855
1168,0.5714285714285714
1169,0.6190476190476191
1170,0.38095238095238093
1171,0.5714285714285714
1172,0.5238095238095238
1173,0.5238095238095238
1174,0.5714285714285714
1175,0.5238095238095238
1176,0.42857142857142855
1177,0.47619047619047616
1178,0.7142857142857143
1179,0.7619047619047619
1180,0.6190476190476191
1181,0.6666666666666666
1182,0.7142857142857143
1183,0.6190476190476191
1184,0.7619047619047619
1185,0.6190476190476191
1186,0.5238095238095238
1187,0.47619047619047616
1188,0.42857142857142855
1189,0.47619047619047616
1190,0.5714285714285714
1191,0.5714285714285714
1192,0.42857142857142855
1193,0.5238095238095238
1194,0.6666666666666666
1195,0.47619047619047616
1196,0.5238095238095238
1197,0.5714285714285714
1198,0.38095238095238093
1199,0.5238095238095238
1200,0.47619047619047616
1201,0.47619047619047616
1202,0.38095238095238093
1203,0.5714285714285714
1204,0.47619047619047616
1205,0.5238095238095238
1206,0.6190476190476191
1207,0.42857142857142855
1208,0.47619047619047616
1209,0.5238095238095238
1210,0.42857142857142855
1211,0.5238095238095238
1212,0.42857142857142855
1213,0.42857142857142855
1214,0.38095238095238093
1215,0.3333333333333333
1216,0.47619047619047616
1217,0.23809523809523808
1218,0.38095238095238093
1219,0.23809523809523808
1220,0.38095238095238093
1221,0.6190476190476191
1222,0.42857142857142855
1223,0.38095238095238093
1224,0.38095238095238093
1225,0.47619047619047616
1226,0.5238095238095238
1227,0.23809523809523808
1228,0.47619047619047616
1229,0.47619047619047616
1230,0.5238095238095238
1231,0.5714285714285714
1232,0.6190476190476191
1233,0.6190476190476191
1234,0.5714285714285714
1235,0.47619047619047616
1236,0.5714285714285714
1237,0.5714285714285714
1238,0.42857142857142855
1239,0.5714285714285714
1240,0.6190476190476191
1241,0.5714285714285714
1242,0.7142857142857143
1243,0.8571428571428571
1244,0.6666666666666666
1245,0.7142857142857143
1246,0.8571428571428571
1247,0.7619047619047619
1248,0.7619047619047619
